gender,age,category,platform,product_name,image_link,currency_symbol,price,delivery_tagline,delivery_days,average_rating,buy_link,ratings_total,product_id,last_updated_on,brands,categories,characters,tags,age_ai,genders_ai
"boy,girl",10,toys,amazon-in,"HUG 'n' FEEL SOFT TOYS Teddy Bear, Soft Toys, Teddy Bear 3 feet for Girls, Birthday Gift for Girls, Birthday Gift, Boyfriend, Husband, Wedding, Anniversary, Gift for Couple Special, (3 feet, Pink)",https://m.media-amazon.com/images/I/61bIkFkmhDL._AC_UL400_.jpg,₹,832,"Get it by Thursday, 25 May",2,4.1,https://www.amazon.in/Extra-Lovable-Huggable-Girlfriend-Birthday/dp/B07CXFKZ75/ref=sr_1_246?keywords=toys+10+year+boy&qid=1684817730&sr=8-246,29428,A-B07CXFKZ75,1684823860735,HUG n FEEL soft toys,"soft toys, stuffed animals",teddy bear,"birthday, gift, boyfriend, husband, wedding, anniversary",,girls
"boy,girl","1,2,3",toys,amazon,"labebe - Plush Rocking Horse Wooden, Baby Riding Animal White, Kid Ride On Toy for 1-3 Year Old, Girl&Boy Stuffed Rocking Animal Outdoor, Nursery/Infant/Child Christmas or Birthday Gift",https://m.media-amazon.com/images/I/61omrVNRePL._AC_UL400_.jpg,$,144.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Labebe-Rocking-Rocker-Stuffed-Animal/dp/B07CZZ695N/ref=sr_1_17?keywords=toys+1+year+boy&qid=1684409068&sr=8-17,394,A-B07CZZ695N,1684412265377,Labebe,"plush rocking horse wooden, baby riding animal, kid ride on toy",,"christmas, birthday, gift, outdoor, nursery, infant, child",1-3 years old,"boys, girls"
"boy,girl",2,toys,amazon-in,Baby Station Baby Crib & Stroller Plush Playing Toy Car Hanging Rattles (Yellow Owl),https://m.media-amazon.com/images/I/619Q3UKYabL._AC_UL320_.jpg,₹,799,"Get it by Tomorrow, 24 May",1,4.6,https://www.amazon.in/Baby-Station-Stroller-Playing-Hanging/dp/B07D2141JB/ref=sr_1_228?keywords=toys+2+year+boy&qid=1684813878&sr=8-228,803,A-B07D2141JB,1684819867163,Baby Station,"toy,crib,stroller,plush,playing,car,hanging,rattles,toys",Yellow Owl,"baby station, baby crib, stroller plush, playing toy car, hanging rattles, yellow owl, toy crib, stroller toy, plush playing, car hanging, hanging rattles toy","baby, toddler","boys, girls"
boy,2,toys,amazon,Yiosion Musical Learning Tool Workbench Work Bench Toy Activity Center for Kids with Shape Sorter,https://m.media-amazon.com/images/I/619PiYaRdVL._AC_UL400_.jpg,$,29.68,Check Retailer site for delivery info,-1,4.7,https://www.amazon.com/Wolson-Musical-Learning-Workbench-Activity/dp/B07D22PT55/ref=sr_1_61?keywords=toys+2+year+boy&qid=1684409296&sr=8-61,1508,A-B07D22PT55,1684409373541,Yiosion,"toy,musical,learning,workbench,activity,center,shape,sorter,toys",,"yiosion, musical learning, workbench work, bench toy, activity center, kids shape, sorter toy","toddler, kid","boys, girls"
"boy,girl","10,1,2,3",toys,amazon,Yiosion Push and Go Friction Powered Cars Construction Vehicles Toy Set Tractor Bulldozer Mixer Truck Dumper for 1 2 3 Year Old Baby Toddlers Boys Gift,https://m.media-amazon.com/images/I/611u4AFaHXL._AC_UL400_.jpg,$,16.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Wolson-Friction-Construction-Vehicles-Bulldozer/dp/B07D23WG13/ref=sr_1_278?keywords=toys+10+year+boy&qid=1681899268&sr=8-278,1736,A-B07D23WG13,1684409598267,Yiosion,"toy,push,go,friction,powered,cars,construction,vehicles,tractor,bulldozer,mixer,truck,dumper,toys",,"yiosion, push go, friction powered, cars construction, vehicles toy, set tractor, bulldozer mixer, truck dumper, year old, baby toddlers, boys gift","baby, toddler","boys, girls"
boy,10,toys,amazon-in,"Seven Moon Wooden Domino Tile Blocks Set for Kids; 12 Colour Building, Stacking, Racing, Tumbling & Toppling Toy for Gifting Boys & Girls (120 Pcs)",https://m.media-amazon.com/images/I/81tKfy3TaUL._AC_UL400_.jpg,₹,268,"Get it by Tomorrow, 24 May",1,4.1,https://www.amazon.in/Seven-Quality-Building-Educational-Children/dp/B07D3CC5D1/ref=sr_1_251?keywords=toys+10+year+boy&qid=1684817730&sr=8-251,3136,A-B07D3CC5D1,1684818008939,Seven Moon,"toy,wooden,domino,tile,blocks,building,stacking,racing,tumbling,toppling,gifting,toys",,"seven moon, wooden, domino tile, blocks set, kids 12, colour building, stacking racing, tumbling toppling, toy gifting, boys girls","kid, teen","boys, girls"
"boy,girl","2,3,4,5",toys,amazon-in,"Educational STEM Toys for Boys & Girls, Toddlers Tractor Toy, Take a Part 3 Construction Vehicle Set, Dump Truck, Crane, Tractor, Excavator, Power Drill, Tools, Best Gifts Idea Kids 2-5 years old",https://m.media-amazon.com/images/I/81ZJDzN6kyL._AC_UL320_.jpg,₹,11038,"Get it Thursday, 15 June - Friday, 16 June",24,4.6,https://www.amazon.in/Kididdo-Educational-Toddlers-Construction-Excavator/dp/B07D3CR3JJ/ref=sr_1_212?keywords=toys+2+year+boy&qid=1684813878&sr=8-212,1385,A-B07D3CR3JJ,1684821384191,,"toy,stem,toddlers,tractor,take,part,construction,vehicle,dump,truck,crane,excavator,power,drill,tools,gifts,toys",,"stem toys, boys girls, toddlers tractor, toy take, part construction, vehicle set, dump truck, crane tractor, excavator power, drill tools, best gifts, idea kids","toddler, kid","boys, girls"
boy,9,toys,amazon,STEM Building Toy for Boys 8-12 Build a Dump Truck or Airplane 2 in 1 Construction Engineering Kit (361 Pcs) Educational STEM Toy Set for Kids Popular Gift for Boys Ages 6-12 + Years Old,https://m.media-amazon.com/images/I/81Nb9he0F6L._AC_UL400_.jpg,$,27.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Educational-10-Year-Old-Construction-Engineering-Christmas/dp/B07D3DTM6M/ref=sr_1_133?keywords=toys+9+year+boy&qid=1684411040&sr=8-133,1000,A-B07D3DTM6M,1684411108364,stem,"building,toy,construction,engineering,kit",,"truck,airplane,educational,popular,gift","6-12,+",
boy,7,toys,amazon,"LEGO Friends Advent Calendar 41353, New 2018 Edition, Small Building Toys, Christmas Countdown Calendar for Kids (500 Pieces)",https://m.media-amazon.com/images/I/91ausWheNgL._AC_UL320_.jpg,$,51.52,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/LEGO-Calendar-Building-Christmas-Countdown/dp/B07D4B7MZD/ref=sr_1_267?keywords=toys+7+year+boy&qid=1675077024&sr=8-267,914,A-B07D4B7MZD,1675077157993,"lego,friends","advent,calendar,building,toy,christmas,countdown",,"small,2018,edition,500,pieces",,
girl,2,toys,amazon-in,Athoinsu 12 inch Pink Luminous Blinking Plush Stuffed Fluffy Unicorn Animal Toy with LED Night Light Ideal for Birthday Present Festival Gift for Children or As Valentineââ‚¬â„¢s Gift for Lovers,https://m.media-amazon.com/images/I/61oWzyYjH3L._AC_UL400_.jpg,₹,4891.41,"Get it Monday, 5 June - Thursday, 8 June",16,4.6,https://www.amazon.in/Athoinsu-Luminous-Blinking-Birthday-Valentine%C3%A2%C3%A2%C2%AC%C3%A2/dp/B07D4DTV5Y/ref=sr_1_193?keywords=toys+2+year+girl&qid=1684819530&sr=8-193,2224,A-B07D4DTV5Y,1684819836176,athoinsu,"plush,stuffed,fluffy,unicorn,animal,toy",,"pink,luminous,blinking,led,night,light,birthday,present,festival,gift,valentine,lovers",,girls
boy,"4,5,6,7",toys,amazon,VIAHART Shubert The Squid - 35 inch Large Stuffed Animal Squid - by Tiger Tale Toys,https://m.media-amazon.com/images/I/81I8+E0vu9L._AC_UL320_.jpg,$,24.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/VIAHART-Shubert-Squid-Stuffed-Animal/dp/B07D6YZDWK/ref=sr_1_185?keywords=toys+4+year+boy&qid=1674804535&sr=8-185,416,A-B07D6YZDWK,1684410311992,viahart,"stuffed,animal,squid","shubert,the,squid","large,tiger,tale,toys",,
"boy,girl","7,10,8",toys,amazon,LEGO Super Heroes Marvel Spider Mech Vs. Venom 76115 Action Toy Building Kit with Web Shooter and Gripping Toy Claw Includes Spider-Man Minifigures Venom and Ghost Spider (604 Pieces),https://m.media-amazon.com/images/I/819ScSxBgPL._AC_UL320_.jpg,$,109.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/LEGO-Marvel-Spider-Man-Spider-Building/dp/B07D7PWZMP/ref=sr_1_143?keywords=toys+7+year+boy&qid=1674804781&sr=8-143,3524,A-B07D7PWZMP,1684414079979,"lego,super,heroes,marvel","action,toy,building,kit,web,shooter,gripping,claw","spider,mech,venom","spiderman,minifigures,604,pieces",,
boy,10,toys,amazon,"Whirligig STEM Toys for Girls & Boys | Building Blocks for 5 Year Old+ | Creative Construction Educational Engineering Set | 106 Pieces | Best Kids Gift Kit for Ages 5, 6, 7, 8, 9, 10 Yr.",https://m.media-amazon.com/images/I/61V7czkdEeL._AC_UL400_.jpg,$,17.99,Check Retailer site for delivery info,-1,4.5,https://www.amazon.com/Whirligig-Building-Construction-Educational-Engineering/dp/B07D845V5B/ref=sr_1_275?keywords=toys+10+year+boy&qid=1684411293&sr=8-275,205,A-B07D845V5B,1684411443502,whirligig,"stem toys, building blocks, construction educational engineering set",,"building blocks, engineering set, educational toys, stem learning","5 year old, 6 year old, 7 year old, 8 year old, 9 year old, 10 year old","boys, girls"
boy,"5,6",toys,amazon-in,Imagimake: Mapology USA with Capitals- Learn USA States Along with Their Capitals and Fun Facts- Fun Jigsaw Puzzle- Educational Toy for Kids Above 5 Years,https://m.media-amazon.com/images/I/61oVNNjzSFL._AC_UL320_.jpg,₹,549,"Get it by Tomorrow, 24 May",1,4.4,https://www.amazon.in/Imagimake-Mapology-Jigsaw-Puzzle-Multicolour/dp/B07D8RJ2X4/ref=sr_1_255?keywords=toys+5+year+boy&qid=1684815272&sr=8-255,2440,A-B07D8RJ2X4,1684815951000,imagimake,"jigsaw puzzle, educational toy",,"us map, capital learning, fun facts learning, puzzle game",5 year old and above,"boys, girls"
boy,10,toys,amazon,"Haifeng Creative Mosaic Drill Set for Kids, STEM Learning Toys, 3D Construction Engineering Building Blocks for Boys and Girls Ages 3 4 5 6 7 8 9 10 Year Old",https://m.media-amazon.com/images/I/712Ni8SFNTL._AC_UL400_.jpg,$,24.99,Check Retailer site for delivery info,-1,4.5,https://www.amazon.com/Haifeng-Educational-Learning-Construction-Engineering/dp/B07D9NBDFH/ref=sr_1_71?keywords=toys+10+year+boy&qid=1684411247&sr=8-71,701,A-B07D9NBDFH,1684411369796,haifeng,"mosaic drill set, stem learning toys, 3d construction engineering building blocks",,"building blocks, engineering set, engineering learning, stem learning","3 year old, 4 year old, 5 year old, 6 year old, 7 year old, 8 year old, 9 year old, 10 year old","boys, girls"
"boy,girl","5,9",toys,amazon-in,Elongdi Magnetic Building Blocks [ 132 Pieces ] Lengthen Building Sticks Set Magnet Stem Toys Set Non-Toxic Building 3D Puzzle Boys Toys for Kids Boys Girls 3 4 5 6 7 8 9 Years Old +,https://m.media-amazon.com/images/I/717EGNtElRL._AC_UL320_.jpg,₹,5456.68,"Get it Monday, 5 June - Thursday, 8 June",16,4.6,https://www.amazon.in/Elongdi-Magnetic-Building-Lengthen-Non-Toxic/dp/B07DB7HBRC/ref=sr_1_126?keywords=toys+5+year+boy&qid=1684815236&sr=8-126,712,A-B07DB7HBRC,1684823182044,elongdi,"magnetic building blocks, lengthen building sticks set, magnet stem toys set, non-toxic building 3d puzzle",,"building blocks, engineering set, stem toys, 3d puzzles","3 year old, 4 year old, 5 year old, 6 year old, 7 year old, 8 year old, 9 year old","boys, girls"
"boy,girl","8,9",toys,amazon-in,"StonKraft 6"" Inches Wooden Labyrinth Board Game Ball in a Maze Puzzle Toys - Indoor Puzzle Game Gifts for Young Adults",https://m.media-amazon.com/images/I/71T7jVDDciL._AC_UL320_.jpg,₹,251,"Get it by Today, 23 May",0,4.3,https://www.amazon.in/StonKraft-Handcrafted-Wooden-Labyrinth-Puzzle/dp/B07DCSYYH7/ref=sr_1_220?keywords=toys+8+year+boy&qid=1684816562&sr=8-220,629,A-B07DCSYYH7,1684823261406,stonkraft,6 inch wooden labyrinth board game ball in a maze puzzle toys,,"labyrinth board game, ball puzzle, maze puzzle, indoor puzzle game",,young adults
boy,"8,10",toys,amazon-in,"Nerf AccuStrike Mega Bulldog Blaster, Toy Blaster, For Kids Ages 8 Years Old And Up (Multicolour)",https://m.media-amazon.com/images/I/81WHzgnuIyL._AC_UL400_.jpg,₹,2799,"Get it by Tomorrow, 24 May",1,4.5,https://www.amazon.in/Nerf-Accustrike-Mega-Bulldog-Blaster/dp/B07DF99RPM/ref=sr_1_87?keywords=toys+8+year+boy&qid=1684816541&sr=8-87,772,A-B07DF99RPM,1684817778907,nerf,toy blasters,,"accustrike,mega bulldog,blaster,multicolour",8+,
girl,2,toys,amazon-in,"Sinceroduct 3D Puffy , 64 Different Sheets, 3200+ Stickers, Including Animals, Cars, Trucks, Airplane, Food, Letters, Flowers, Pets and Tons More: Toys & Games for Kids",https://m.media-amazon.com/images/I/919-mtButAL._AC_UL400_.jpg,₹,2240,"Get it Wednesday, 31 May - Saturday, 3 June",11,4.6,https://www.amazon.in/Sinceroduct-Stickers-Kids-3D-Different/dp/B07DFJWZ6X/ref=sr_1_168?keywords=toys+2+year+girl&qid=1684819530&sr=8-168,6844,A-B07DFJWZ6X,1684819806739,sinceroduct,"stickers, sticker books",,"3d,puffy,64 sheets,3200+ stickers,animals,cars,trucks,airplane,food,letters,flowers,pets",,
boy,"9,10",toys,amazon,"JITTERYGIT Robot Building Toy Gift for Boys, Perfect STEM Gift for Builders Ages 6, 7, 8, 9, and 10 Year Olds, Blue SnabGlider (246 Pcs) Robotryx",https://m.media-amazon.com/images/I/81VAr5llHdL._AC_UL400_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Creative-Construction-Building-Poster-Included/dp/B07DFZ6PYV/ref=sr_1_113?keywords=toys+9+year+boy&qid=1684411040&sr=8-113,10121,A-B07DFZ6PYV,1684411339006,jitterygit,robot building toys,,"blue snabglider,246 pcs,robotryx",6-10,boys
girl,1,toys,amazon-in,TRIAD BASICS Animal Soft Toy (Black and Blue),https://m.media-amazon.com/images/I/41z9zu3M-1L._AC_UL400_.jpg,₹,599,"Get it by Monday, 29 May",6,4.3,https://www.amazon.in/NB-Phoenix-Penguin-Combo-Animal/dp/B07DG81JRG/ref=sr_1_213?keywords=toys+1+year+girl&qid=1684818898&sr=8-213,84,A-B07DG81JRG,1684819269566,triad basics,soft animal toys,,"black, blue",,
boy,6,toys,amazon,Walkie Talkies for Kids 22 Channel 2 Way Radio 3 Miles Long Range Handheld Walkie Talkies Durable Toy Best Birthday Gifts for 6 Year Old Boys and Girls fit Adventure Game Camping (Green Camo 1),https://m.media-amazon.com/images/I/71fWfK6fwNL._AC_UL400_.jpg,$,32.98,Check Retailer site for delivery info,-1,4.4,https://www.amazon.com/Talkies-Channel-Handheld-Birthday-Adventure/dp/B07DGF8K2S/ref=sr_1_266?keywords=toys+6+year+boy&qid=1684410263&sr=8-266,6413,A-B07DGF8K2S,1684410364643,,walkie talkies,,"22 channel,2 way radio,3 miles long range,handheld,best birthday gifts,adventure game,camping,green camo",6+,"boys, girls"
"boy,girl","5,10",toys,amazon-in,Quill On Spyrosity Spyrosity 3D Crinklers Explore Quilling Based Creative Toy and Activity Set with Patent Pending Motorized Tool for Boys and Girls Above 5 Years (Multicolour),https://m.media-amazon.com/images/I/61vAv6PL1OL._AC_UL320_.jpg,₹,999,"Get it by Today, 23 May",0,4.4,https://www.amazon.in/Quill-Spyrosity-Quilling-Motorized-Multicolour/dp/B07DHS1BQN/ref=sr_1_284?keywords=toys+5+year+boy&qid=1684815272&sr=8-284,481,A-B07DHS1BQN,1684823757421,"spyrosity, quill, quilling","toy, creative, motorized, activity",,"quill, quilling, 3d crinklers, motorized, creative, toy, activity, boys, girls, 5+",5+,"boys, girls"
"boy,girl","1,4,6,7,8,10",toys,amazon-in,GoodLuck Baybee Super Senior Baby Slide for Kids & Babies Slide | Garden and School Toy Home Slides Indoor/Outdoor Slider for Childrens (Super_Blue/Red) (Blue),https://m.media-amazon.com/images/I/615ZBLaQ0VL._AC_UL320_.jpg,₹,4999,"Get it by Saturday, 27 May",4,4.3,https://www.amazon.in/GoodLuck-Baybee-Senior-Outdoor-Childrens/dp/B07DJB5P8D/ref=sr_1_191?keywords=toys+1+year+boy&qid=1684813171&sr=8-191,765,A-B07DJB5P8D,1684823788736,"goodluck, baybee","toy, slide, garden, school, indoor, outdoor, slider",,"goodluck, baybee, slide, garden, school, indoor, outdoor, slider, babies, toddlers, kids","babies, toddlers, kids",
girl,8,toys,amazon,"Race Tracks for Boys, Car Toys STEM Track Adventure Educational Toys for Toddlers 3 4 5 6 7 8 Year Old Boys Girls Gifts",https://m.media-amazon.com/images/I/71S6piClaqL._AC_UL400_.jpg,$,29.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/Tracks-Track-Adventure-Educational-Toddlers/dp/B07DK4B1N7/ref=sr_1_117?keywords=toys+8+year+girl&qid=1684413417&sr=8-117,1433,A-B07DK4B1N7,1684413513194,,"toy, race, track, stem, adventure, educational",,"race, track, stem, adventure, educational, boys, girls, 3+, 4+, 5+, 6+, 7+, 8+","3+, 4+, 5+, 6+, 7+, 8+","boys, girls"
"boy,girl","1,2,3,4,5",toys,amazon,"Fisher-Price Little People Toy Story 4, Jessie's Campground Adventure [Amazon Exclusive]",https://m.media-amazon.com/images/I/61V7gOThP-L._AC_UL320_.jpg,$,41.99,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Fisher-Price-Toy-Story-4-RV/dp/B07DK5J1L9/ref=sr_1_29?keywords=toys+1+year+boy&qid=1674127380&sr=8-29,4174,A-B07DK5J1L9,1684412755517,"fisher-price, little people","toy, adventure","toy story 4, jessie","fisher-price, little people, toy story 4, jessie, adventure",,
"boy,girl","1,2",toys,amazon,Fisher Price Pretend Food Baby Toys Taco Tuesday Gift Set of 3 Rattle Crinkle Clacker Sensory Toys for Newborns,https://m.media-amazon.com/images/I/61vH1-ZWnJL._AC_UL400_.jpg,$,11.19,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/Pretend-Tuesday-Crinkle-Clacker-Newborns/dp/B07DK6QJMM/ref=sr_1_12?keywords=toys+1+year+boy&qid=1680773086&sr=8-12,11554,A-B07DK6QJMM,1684411640791,fisher price,"pretend, food, toy",,"fisher price, pretend, food, toy, newborns",,newborns
boy,1,toys,amazon,Tippi Monster Movers 5 Soft Play Baby Toy Cars - Toy Car Set for 1 Year Old - Suitable from 12 Months - 1 Year Old Boy Gifts - Toys for 1 Year Old Boys,https://m.media-amazon.com/images/I/71iHk5e7WGL._AC_UL320_.jpg,$,9.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/DiYiMi-Tippi-Monster-Movers-Soft/dp/B07DL9VDD8/ref=sr_1_154?keywords=toys+1+year+boy&qid=1684409087&sr=8-154,2126,A-B07DL9VDD8,1684409176047,"tippi, monster movers",toy cars,none,"toy car set, 1 year old boy gifts, toys for 1 year old boys",1 year old,boys
girl,8,toys,amazon-in,"Snap Pop Beads Girls Toy - Happytime 300 Pieces DIY Jewelry Kit Fashion Fun for Necklace Ring Bracelet Art Crafts Gifts Toys for 3, 4, 5, 6, 7 ,8 Year Old Kids Girls",https://m.media-amazon.com/images/I/71f9mkGcxbL._AC_UL320_.jpg,₹,3343,"Get it Saturday, 3 June - Wednesday, 7 June",15,4.5,https://www.amazon.in/Snap-Pop-Beads-Girls-Toy/dp/B07DLQYM6F/ref=sr_1_118?keywords=toys+8+year+girl&qid=1684822707&sr=8-118,148,A-B07DLQYM6F,1684822846443,snap pop beads,girls toys,none,"diy jewelry kit, fashion fun, necklace ring bracelet art crafts gifts toys",3-8 year olds,girls
"boy,girl",10,toys,amazon-in,Toy Park Jumbo Indoor/Outdoor Pop Up Play Tent Tunnel for Kids -Red 10ft x 2ft,https://m.media-amazon.com/images/I/81YslMlWxJL._AC_UL400_.jpg,₹,2849,"Get it by Saturday, 27 May",4,4.5,https://www.amazon.in/Toy-Park-Indoor-Outdoor-Tunnel/dp/B07DM2WPGX/ref=sr_1_247?keywords=toys+10+year+boy&qid=1684817730&sr=8-247,11,A-B07DM2WPGX,1684823860965,toy park,indoor/outdoor play tent,none,"pop up play tent, tunnel for kids",all ages,unisex
"boy,girl",6,toys,amazon,"GUND DC Comics Green Lantern Fuzzy Teddy Bear Stuffed Animal Plush, Brown, 14""",https://m.media-amazon.com/images/I/71aI10awUtL._AC_UL320_.jpg,$,19.95,Check Retailer site for delivery info,-1,4.9,https://www.amazon.com/GUND-Comics-Universe-Lantern-Stuffed/dp/B07DN7HQPX/ref=sr_1_123?keywords=toys+6+year+boy&qid=1674804703&sr=8-123,571,A-B07DN7HQPX,1675078898493,"gund, dc comics, green lantern","stuffed animals, plush toys",green lantern,"fuzzy teddy bear, stuffed animal plush, brown",all ages,unisex
"boy,girl","1,2",toys,amazon,TOP BRIGHT Wooden Shape Sorter Toys for Toddlers Learning Sort and Match for 1 2 Year Old,https://m.media-amazon.com/images/I/71DkkxVieML._AC_UL400_.jpg,$,27.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/TOP-BRIGHT-Wooden-Toddlers-Learning/dp/B07DNPFD2K/ref=sr_1_5?keywords=toys+1+year+boy&qid=1684409068&sr=8-5,2799,A-B07DNPFD2K,1684819614253,top bright,wooden shape sorters,none,learning sort and match,1-2-year olds,unisex
girl,5,toys,amazon-in,"Adora 2181210 Adoption Baby Essentials ""It's A Girl"" 16 Inch Girl Clothing Toy Gift Set, 13""",https://m.media-amazon.com/images/I/51tgYBzaGPL._AC_UL400_.jpg,₹,8133,"Get it Saturday, 10 June - Wednesday, 14 June",22,4.7,https://www.amazon.in/Adora-2181210-Adoption-Essentials-Clothing/dp/B07DNV4733/ref=sr_1_82?keywords=toys+5+year+girl&qid=1684821162&sr=8-82,613,A-B07DNV4733,1684821325031,Adora,"Clothing Toy, Girl Toy",Adoption Baby,"gift set, baby girl clothing, 16 inch girl toy","Kids,Age 6 to 12 Months",Female
girl,4,toys,amazon,"LOFEE Magna Drawing Doodle Board Present for 1 2 3 4 Year Old Girl,Magnetic Drawing Board Gift for 2 3 4 Year Old Girl Toy Age 1 2 3 Birthday Gift for 2 3 4 Year Old Girls Small Toys for Travel SLHFPX",https://m.media-amazon.com/images/I/81vm2Zgs3KL._AC_UL400_.jpg,$,14.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/LOFEE-Present-Magnetic-Drawing-Birthday/dp/B07DNWX8TF/ref=sr_1_153?keywords=toys+4+year+girl&qid=1684412404&sr=8-153,6554,A-B07DNWX8TF,1684412494436,LOFEE,"Drawing Board, Toy",Magna Drawing,"doodle board,magnetic drawing board,birthday gift,small toy","Kids, Age 1 to 4 Years",Female
"boy,girl",6,toys,amazon-in,"My Dancing and Singing Bird Mr. Blue - Musical Toys for Toddlers and Infants. Baby Singing Funny Owl Toy. Sound and Touch Activated Blue Bird Toy for Girls and Boys, Age 6 Months to 6 Years Old",https://m.media-amazon.com/images/I/71u-oelx+zS._AC_UL400_.jpg,₹,7373,"Get it Saturday, 10 June - Wednesday, 14 June",22,4.3,https://www.amazon.in/Dancing-Singing-Bird-Mr-Blue/dp/B07DQPWLG9/ref=sr_1_253?keywords=toys+6+year+boy&qid=1684815813&sr=8-253,1143,A-B07DQPWLG9,1684822155462,My Dancing and Singing Bird,Musical Toy,Mr. Blue,"baby singing owl,sound activated bird toy,blue bird toy","Kids, Age 6 Months to 6 Years",Unisex
boy,2,toys,amazon,"Musical Piano Toy for 1-3 Years Old Toddlers with Keyboard Note, DJ Mixer and Light-Up Buttons - Educational and Fun for Both Boys and Girl",https://m.media-amazon.com/images/I/61kuVxPs1OS._AC_UL320_.jpg,$,34.99,Check Retailer site for delivery info,-1,4.4,https://www.amazon.com/Musical-Toddlers-Keyboard-Light-Up-Buttons/dp/B07DQS9G8J/ref=sr_1_299?keywords=toys+2+year+boy&qid=1684409337&sr=8-299,340,A-B07DQS9G8J,1684409459620,,"Musical piano, Toy",,"keyboard note,dj mixer,light-up buttons","Kids, Age 1 to 3 Years",Unisex
"boy,girl",7,toys,amazon,"Dinosaur Toys, Create A Race Car Track Dino World with Flexible Track and 2 Cool Cars, Best Gift for Toddler Kids Boys Girls Age 3 4 5 6 7 Year Old",https://m.media-amazon.com/images/I/71q5k2-GH+L._AC_UL400_.jpg,$,24.99,Check Retailer site for delivery info,-1,4.6,https://www.amazon.com/AUUGUU-Dinosaur-Birthday-Jurassic-Dinosaurs/dp/B07DSCT7SR/ref=sr_1_97?keywords=toys+7+year+boy&qid=1684410494&sr=8-97,7336,A-B07DSCT7SR,1684413310267,,"Race Car Track, Toy",Dinosaur,"create a race car track,dino world,toddler toy,flexible track,2 cars gift","Kids, Age 3 to 7 Years",Unisex
"boy,girl","9,10",toys,amazon-in,"Smartivity Gear Propeller Flying Machine STEM Educational DIY Fun Toys, Construction based Activity Game for Kids 6 to 14, Gifts for Boys & Girls, Learn Science Engineering Project, Made in India",https://m.media-amazon.com/images/I/81g8nodiEfS._AC_UL400_.jpg,₹,552,"Get it by Tomorrow, 24 May",1,4.1,https://www.amazon.in/Smartivity-Propeller-Educational-Learning-Construction/dp/B07DVTHTZ1/ref=sr_1_207?keywords=toys+9+year+boy&qid=1684817275&sr=8-207,336,A-B07DVTHTZ1,1684823880552,"Smartivity, India","toys, construction activities, science and engineering project",,"fun toys, diy fun toys, STEM educational, construction based activity, game for kids, gifts for boys and girls, science engineering project, made in India",6-14 years old,"boys, girls"
"boy,girl","4,6",toys,amazon-in,"CocoMoco Kids Solar System Outer Space Puzzle 30 Pcs Educational Toy - Space Puzzles for Kids Ages 2-6 Year Old, Multicolor",https://m.media-amazon.com/images/I/81OKF2LrEiL._AC_UL400_.jpg,₹,329,"Get it by Today, 23 May",0,4.3,https://www.amazon.in/CocoMoco-Kids-System-Puzzle-Return/dp/B07DXJXC26/ref=sr_1_278?keywords=toys+4+year+boy&qid=1684814931&sr=8-278,1246,A-B07DXJXC26,1684822151215,CocoMoco Kids,"puzzle, outer space puzzle",,"Solar system, educational toy, space puzzles for kids, multi-colored",2-6 years old,
"girl,boy",6,toys,amazon,"Green Toys Ferry Boat Toy, Blue/White",https://m.media-amazon.com/images/I/61SpyW0Am4L._AC_UL320_.jpg,$,19.99,Check Retailer site for delivery info,-1,4.8,https://www.amazon.com/Green-Toys-Ferry-Boat-White/dp/B07DY8QT53/ref=sr_1_244?keywords=toys+6+year+girl&qid=1674805891&sr=8-244,18027,A-B07DY8QT53,1681900767287,Green Toys,ferry boat toy,,blue/white,,
"boy,girl",2,toys,amazon-in,"Disney Mickey 'Hot Dog Song"" 12"" Singing Plush Toys",https://m.media-amazon.com/images/I/6139HVzsOqL._AC_UL400_.jpg,₹,4797.04,"Get it Monday, 5 June - Thursday, 8 June",16,4.6,https://www.amazon.in/Disney-Mickey-Song-Singing-Plush/dp/B07DYLGG15/ref=sr_1_186?keywords=toys+2+year+boy&qid=1684813873&sr=8-186,5059,A-B07DYLGG15,1684819811426,"Disney, Mickey",plush toys,mickey,"singing plush toys, ""hot dog song""",,"boys, girls"
